ID,Tweet,Created_at,Location,Geo_coordinates,Followers_for_the_user,Friends,Sentiment_analysis 
1070803046052052992,"RT @BradMossEsq: This whole saga has me worried that ⁦@RudyGiuliani⁩ belongs in a senior-assisted living community.

Either that or he is a…",2018-12-06 22:11:55,"Havertown, Pa",None,84,1110,0.2
1070803046370816005,RT @NormEisen: Gee I wish somebody had a pending emoluments case giving them subpoena power to look into that. https://t.co/XYcQR5O0jJ,2018-12-06 22:11:55,"South Bend, IN",None,481,234,0.0
1070803046580477952,"RT @jefe_viejo: @TheNoahRing Lincoln, Reagan, Trump",2018-12-06 22:11:55,,None,527,1579,0.0
1070803046488256515,RT @AndyOstroy: Someday #Trump too shall pass. Imagine his funeral. Who would attend? Who would speak? What would they say? Would they talk…,2018-12-06 22:11:55,"Rhode Island, USA",None,223,737,0.0
1070803046681047040,"RT @Fahrenthold: Trump Org. has issued a statement: ""“We have tens of thousands of employees across our properties and have very strict hir…",2018-12-06 22:11:55,Southern California,None,1816,2086,0.2
1070803046790131712,RT @OfficeOfMike: .@KolHaolam reporting live from White House. NICE! https://t.co/xCFkz9kNVY,2018-12-06 22:11:55,Amphoe Mueang Chon Buri,None,3198,5005,0.29545454545454547
1070803047113121792,"RT @ReneeLibby2: It's like they live in another universe...
Stock market today, anyone? https://t.co/RsU5m0vOtg",2018-12-06 22:11:55,,None,5127,5025,0.13636363636363635
1070803047000039427,"RT @AprilDelRario: Because it totally makes sense that when Trump said Mexico would pay for the wall, he really meant American citizens who…",2018-12-06 22:11:55,"New York, NY",None,710,2000,0.06666666666666667
1070803046731370496,GOP Sen. Inhofe: Trump Tweets Make Me 'Cringe' - https://t.co/gywEq0AbGT https://t.co/Aukr68QnmF,2018-12-06 22:11:55,,None,3107,1239,0.0
1070803047167741955,👍🏻🤣🤣,2018-12-06 22:11:55,United States,None,40,42,0.0
1070803047532642310,"RT @joefaz: Devin Nunes Was The Point Man For The House GOP Russia Cover-Up
This would really be gratifying if this traitor goes down for t…",2018-12-06 22:11:55,"Connecticut, USA",None,248,545,0.022222222222222213
1070803047469776898,"RT @nabbott: nRa and tr*mp campaigns had same person buying ads. which is illegal. also, how much of that nra money was from russia. lock h…",2018-12-06 22:11:55,Texas,None,1796,2811,-0.09999999999999999
1070803047947882501,"RT @HeidiNBC: Trump Housekeeper Without Papers:
“We are tired of the abuse, the insults, the way he talks about us when he knows that we ar…",2018-12-06 22:11:55,Merrick.NY,None,4105,4101,-0.4
1070803048052744197,"RT @SenBlumenthal: Two roads diverged... Flynn took one (right), Manafort the other (wrong). And that has made all the difference (for them…",2018-12-06 22:11:55,,None,669,727,-0.1130952380952381
1070803048056979456,"RT @RL9631: Trump Approved Pick!
🎄@Lady_Vi_2U 
🎄@Maggieb1B 
❄️@luluHru 
🎁@kidgolferman 
🎄@RL9631 
🎄@ChrisRowland9 
🎁@JulieReichwein1 
❄️@tn…",2018-12-06 22:11:55,,None,17273,17802,0.0
1070803048560279553,"RT @maddow: Blunt, angry @MiamiHerald editorial calling for resignation of Trump Labor Secretary Alex Acosta after the shattering expose fr…",2018-12-06 22:11:55,"Chicago, Illinois ",None,5580,5913,-0.5
1070803048459632640,OMG...Senate GOP just confirmed a Trump aide with almost no relevant experience to lead consumer watchdog… https://t.co/CfFO084NTF,2018-12-06 22:11:55,,None,5163,5683,0.1
1070803049092931584,RT @Sweet_PeaBelle: ‘Fox News’ Judicial Analyst Andrew Napolitano Expects Donald Trump Jr To Be Indicted. Judge Nap is an OLD hack who chan…,2018-12-06 22:11:56,,None,17257,10291,0.1
1070803049088737280,"RT @jk_rowling: Remember when 'it'll annoy the far right' was an argument FOR a course of action, not against it? Giving fascists and racis…",2018-12-06 22:11:56,"London, England",None,268,249,0.16190476190476188
1070803049520816129,"RT @MollyJongFast: “In fact, Ivanka never challengers her father; she merely boosts decisions he’s already made. She didn’t call out her fa…",2018-12-06 22:11:56,,None,783,377,-0.5
1070803049432502272,RT @SethAbramson: (INTERVIEW) Here's the audio from my 30-minute discussion earlier today with @jerryquickley of @KPFK in Los Angeles. A re…,2018-12-06 22:11:56,"Prescott Valley, AZ USA",None,263,447,-0.375
1070803049675919360,"RT @TalbertSwan: White evangelicals:

Obama - 1 wife, 26 yrs, 2 kids by his wife, church goer, activist, politician, no extramarrital scand…",2018-12-06 22:11:56,The Shire,None,40,98,0.0
1070803049466212352,RT @DavidCornDC: EXCLUSIVE: Documents point to illegal campaign coordination between Trump and the NRA https://t.co/Ljzs3nsnxZ via @MotherJ…,2018-12-06 22:11:56,,None,109,268,-0.5
1070803049587732480,"@goldengateblond they didn't win the senate

trump will ignore subpoenas and instruct all involved with him to do t… https://t.co/SyEO0Ntqk3",2018-12-06 22:11:56,Chicago ✈️ LA,None,1244,405,0.8
1070803050120527872,"RT @RL9631: Trump Approved Pick!
🎄@Lady_Vi_2U 
🎄@Maggieb1B 
❄️@luluHru 
🎁@kidgolferman 
🎄@RL9631 
🎄@ChrisRowland9 
🎁@JulieReichwein1 
❄️@tn…",2018-12-06 22:11:56,,None,12808,11635,0.0
1070803050116329473,"RT @RealMattCouch: I'm super excited to again not watch the Oscars... I mean... How could I turn down watching a bunch of elite, rich, out…",2018-12-06 22:11:56,,None,3128,2473,0.12305555555555554
1070803050267316224,"RT @aliasvaughn: ATTENTION PLEASE: what we always knew, the illegal coordination between Trump campaign and NRA, is now proven by documents…",2018-12-06 22:11:56,UK,None,334,290,-0.5
1070803051106193409,@AdamParkhomenko Not Trump,2018-12-06 22:11:56,,None,12,81,0.0
1070803050858799104,"RT @psychdr100: As a P.R. stunt, Trump and Big pharma said they were lowering prices. In reality, they ""deferred"" increases for only a shor…",2018-12-06 22:11:56,"Colorado, USA",None,331,349,0.0
1070803050971967489,"RT @funder: Tomorrow Mueller will release memos regarding Michael Cohen &amp; Paul Manafort. They are expected to be less redacted, and could p…",2018-12-06 22:11:56,,None,99,899,-0.13333333333333333
1070803051517218818,"RT @PassTheSalty: EXCELLENT!!!

FBI Expert Suggests Michael Flynn May Have Worn a Wire in Conversations With Trump.

Trump is so screwed
😂😂…",2018-12-06 22:11:56,"Green Bay, WI",None,65,524,1.0
1070803051739525121,RT @lisastark351: And to think he doesn’t take a salary. What a great guy 🙄 https://t.co/ducyUzVk01,2018-12-06 22:11:56,United States,None,4238,4603,0.8
1070803051689271303,RT @Rosie: ... i heard ...he cheats ...at golf https://t.co/8cQ7hi7XRZ,2018-12-06 22:11:56,"Glendale, AZ",None,5304,4667,0.0
1070803052205096961,"RT @IsraelinSpanish: Hace exactamente un año el pdte. de EEUU, Donald Trump, reconoció oficialmente a #Jerusalén como capital de #Israel.…",2018-12-06 22:11:56,,None,565,837,0.0
1070803052318253056,"RT @renato_mariotti: It is a federal crime to ""knowingly hire for employment at least 10"" undocumented immigrants if you have ""actual knowl…",2018-12-06 22:11:56,San Francisco Bay Area,None,302,845,-0.15
1070803052263804934,Trump SHOCKED after jewish Americans YELL 4 more Years at President Trum... https://t.co/uvBQ02ORYi via @YouTube🇺🇸,2018-12-06 22:11:56,"Minnesota, USA",None,3751,4814,-0.06666666666666665
1070803052964274177,"RT @krassenstein: Cohen's friend says Cohen is going to help bring down the entire Trump criminal enterprise and he's proud to do it.

http…",2018-12-06 22:11:57,The Great State of Texas,None,798,1966,0.061111111111111116
1070803053106864131,"RT @EdKrassen: BREAKING:  Nancy Pelosi just stood up to Trump, telling him that she will not give him his stupid wall.

Nancy Pelosi's spin…",2018-12-06 22:11:57,"St Louis, MO",None,1419,1796,-0.7999999999999999
1070803053178163200,"RT @DanRather: Trump apparently shrugged off coming debt crisis with ""Yeah, but I won't be here."" Sadly that sentiment could also apply to…",2018-12-06 22:11:57,"Texas, USA",None,41,236,-0.225
1070803053140459526,"RT @maddow: ""Maybe Acosta can include his reasoning in his resignation letter as U.S. Labor Secretary, which he should submit immediately t…",2018-12-06 22:11:57,,None,103,140,0.0
1070803053182369792,"RT @MichaelsANewman: Trump can’t win in a leftist mind. Let’s go through the permutations:
💥 Trump snubs the Obamas= that bastard. He is a…",2018-12-06 22:11:57,"Florida, & Eastern Shore MD US",None,2438,2934,0.375
1070803053404553216,"Can anyone name one thing the modern GOP actually “fiscally conserves”? #MAGA #ThanksTrump #WWG1WGA 
https://t.co/pzANMsJtIP",2018-12-06 22:11:57,"Phoenix, AZ",None,348,1104,0.1
1070803053442404352,"Good week for Trump, he was right about Paris, Weekly Standard and Warren plus he behaved in the pew with Obamas, Clintons &amp; Bushes",2018-12-06 22:11:57,,None,3941,919,0.32857142857142857
1070803053648011267,"@blocked_other @camorris @TheRickWilson Like I need to prove a thing to you😂😂

Next you'll probably say trump is the greatest potus ever.",2018-12-06 22:11:57,"Colorado, USA",None,64,316,0.5
1070803054172274689,RT @TeaPainUSA: Boom!  This is great news for the Mueller investigation and bad news for Trump's hopes of pardonin' his way outta trouble.…,2018-12-06 22:11:57,Oregon,None,3595,4517,0.0500000000000001
1070803054478290945,"RT @ida_skibenes: Sexism is attacking Hillary for not smiling at Trump, the man who has harassed her basically every goddamn day for three…",2018-12-06 22:11:57,Gibsons BC,None,102,107,0.0
1070803054491037696,RT @SaysHummingbird: Republicans push new $25 billion bill to fund Trump’s wall **by stripping access to programs like food stamps** https:…,2018-12-06 22:11:57,,None,3074,3789,0.13636363636363635
1070803054470053890,RT @BillOReilly: The trashing of Donald Trump began shortly after President Bush’s funeral ended in Washington yesterday afternoon.  It was…,2018-12-06 22:11:57,,None,32,76,0.0
1070803054591700994,"RT @LeahR77: Leftists say @POTUS isn’t respected !
Let’s see..
Macron’s country is burning while his police force &amp; firefighters stand w th…",2018-12-06 22:11:57,"Texas, USA-Ohio USA",None,7545,7588,0.0
1070803049722077190,Of course Trump conducted illegal campaign coordination w/NRA. He’s a walking criminal magnet &amp; it’s never going to… https://t.co/Q019lTO8k7,2018-12-06 22:11:56,"East Lansing, MI",None,2103,4573,-0.45
1070803054985760768,RT @DevlinBarrett: SCOOP: Trump has told advisers he will nominate William Barr to be the next attorney general; announcement could come in…,2018-12-06 22:11:57,"California, USA",None,3549,5004,0.02500000000000001
1070803055002701825,@sunny @ananavarro https://t.co/hoe0TJJf68,2018-12-06 22:11:57,,None,54,30,0.0
1070803055296372736,"Celebrating a president's life: What will we make of Trump's?
https://t.co/pAiCANZa4N",2018-12-06 22:11:57,USA,None,1835,4999,0.0
1070803055485038597,RT @Emolclause: #BREAKING: @GOP Sen @ChuckGrassley is BLOCKING efforts to have #DonJr testify again before the senate judiciary committee t…,2018-12-06 22:11:57,,None,478,846,0.0
1070803055442939905,RT @krassenstein: Yesterday It took Trump an entire motorcade to cross the street in Washington D.C.  Here’s a video of Obama walking two m…,2018-12-06 22:11:57,daygo.,None,93,357,0.0
1070803055724109824,RT @BillOReilly: The trashing of Donald Trump began shortly after President Bush’s funeral ended in Washington yesterday afternoon.  It was…,2018-12-06 22:11:57,Quebec,None,212,112,0.0
1070803055929548800,"RT @OhNoSheTwitnt: [Hillary doesn’t acknowledge Trump at Bush’s funeral]

What a bitch.

[Trump doesn’t acknowledge Hillary at Bush’s funer…",2018-12-06 22:11:57,"Burbank, CA, USA",None,100,68,-0.75
1070803055694802945,Es asi aunque mucha gente este enojada...,2018-12-06 22:11:57,Ciudad Autónoma de Buenos Aire,None,7,28,0.0
1070803053249318912,"RT @ScottPresler: 11% of black men voted for Republican Brian Kemp
17% of black men voted for Republican Ted Cruz
18% of black women voted…",2018-12-06 22:11:57,Fly over country,None,1617,1720,-0.16666666666666666
1070803056105832451,RT @ThePaleoRider: @SoWoke2018 @hells_bend @futureself5 @CensoredSammi @Michael00799877 @bedevilme666 @Michael_me @1313rocker @Catlynn22 @b…,2018-12-06 22:11:57,,None,19194,19166,0.0
1070803056298733569,"RT @Zigmanfreud: It’s SO weird that Barack Obama (the “Muslim”) knew all the words to the Apostles’ Creed, and Donald Trump (the Evangelica…",2018-12-06 22:11:57,CT,None,634,1610,-0.5
1070803056541949952,@treasonstickers @mflynnJR I love it that liberals will die falling on the sword of a lie. Evidence and facts speak… https://t.co/L8V08ER7KN,2018-12-06 22:11:57,Western Montana,None,691,519,0.5
1070803056604995584,Hillary is a real life bobble-head...,2018-12-06 22:11:57,,None,2969,3253,0.2
1070803056885927936,RT @SocialPowerOne1: The Senate GOP Just Confirmed a Trump Aide with No Relevant Experience to Lead America’s Financial Industry Watchdog h…,2018-12-06 22:11:57,,None,276,188,0.06666666666666667
1070803054348296192,"RT @EdKrassen: The NRA appears to be in a boatload of trouble.  

I really don’t care, do u?
https://t.co/UXW4pTo7FK",2018-12-06 22:11:57,Los Angeles,None,5997,6562,0.0
1070803057154379777,"RT @bud_cann: Alexandria Ocasio-Cortez asked President Trump why he’s so against socialism, and the President replied “because Americans wa…",2018-12-06 22:11:58,,None,3912,3638,0.0
1070803057129082880,"RT @RyanAFournier: Emmanuel Macron essentially laughed at President Trump for his ‘America First’ policies a few weeks ago.

Paris is curre…",2018-12-06 22:11:58,Sadly still california,None,1066,1617,0.25
1070803057280192512,#TrumpTrain this snowflakes for you,2018-12-06 22:11:58,"Maine, USA",None,3251,4883,0.0
1070803057384992768,"RT @JoeyDoyle100: Mueller recommends no prison for Flynn, citing cooperation (from @AP).                                          Well we a…",2018-12-06 22:11:58,,None,351,129,0.0
1070803057624125440,"RT @riotwomennn: Jeb Bush saw it coming. Trump was never going to build a wall that Mexico would pay for.  The jobs were not coming back

T…",2018-12-06 22:11:58,,None,7949,8779,0.0
1070803058005819394,Study: Trump's Tariffs Are a $42 Billion Regressive Tax Increase https://t.co/ULVRzPjBYk,2018-12-06 22:11:58,,None,494,1591,0.0
1070803058412675073,"RT @LincolnsBible: Here is what everyone was trying to get Julie Brown @MiamiHerald to speak about.
She refuses to mention it. Even if she…",2018-12-06 22:11:58,"New York, NY",None,723,453,0.0
1070803058404278274,"RT @DFBHarvard: We need to spend $25 Billion of OUR money on the Border Wall!

Trump needs the funds so he can build OUR Wall.

This money…",2018-12-06 22:11:58,,None,463,244,0.0
1070803058374922243,RT @KatrinaPierson: That’s similar to the way I feel every day. “At least Hillary isn’t President.” https://t.co/TUMUsZbSJr,2018-12-06 22:11:58,United States,None,623,261,-0.15
